order_id,weather,zone,traffic_level
112084,Light Rain,Indiranagar,4
112085,Light Rain,Indiranagar,5
112086,Light Rain,Indiranagar,4
112087,Heavy Rain,Koramangala,1
112088,Light Rain,Koramangala,1
112089,Heavy Rain,HSR,4
112090,Storm,Whitefield,1
112091,Light Rain,BTM,5
112092,Light Rain,Whitefield,4
112093,Light Rain,BTM,4
112094,Clear,BTM,1
112095,Clear,Indiranagar,4
112096,Light Rain,BTM,3
112097,Storm,BTM,4
112098,Storm,Indiranagar,5
112099,Storm,Indiranagar,5
112100,Storm,Whitefield,5
112101,Storm,Whitefield,3
112102,Heavy Rain,Whitefield,3
112103,Clear,Whitefield,3
112104,Heavy Rain,Koramangala,2
112105,Clear,Whitefield,5
112106,Storm,Indiranagar,5
112107,Heavy Rain,BTM,3
112108,Heavy Rain,HSR,3
112109,Light Rain,Whitefield,2
112110,Heavy Rain,Koramangala,2
112111,Heavy Rain,BTM,1
112112,Clear,HSR,5
112113,Light Rain,Indiranagar,1
112114,Clear,Whitefield,3
112115,Storm,HSR,5
112116,Heavy Rain,Whitefield,2
112117,Light Rain,Indiranagar,4
112118,Heavy Rain,BTM,1
112119,Light Rain,Whitefield,5
112120,Storm,BTM,3
112121,Storm,Whitefield,5
112122,Light Rain,HSR,5
112123,Storm,Koramangala,1
112124,Clear,Whitefield,1
112125,Clear,Whitefield,5
112126,Clear,Indiranagar,3
112127,Clear,Indiranagar,5
112128,Light Rain,Whitefield,5
112129,Heavy Rain,Indiranagar,1
112130,Heavy Rain,Koramangala,5
112131,Light Rain,Koramangala,5
112132,Heavy Rain,BTM,2
112133,Clear,Whitefield,3
112134,Clear,Koramangala,2
112135,Storm,Indiranagar,5
112136,Light Rain,BTM,1
112137,Clear,HSR,4
112138,Storm,HSR,2
112139,Storm,BTM,1
112140,Clear,HSR,4
112141,Storm,HSR,2
112142,Clear,Whitefield,5
112143,Light Rain,Indiranagar,5
112144,Clear,BTM,3
112145,Clear,Indiranagar,1
112146,Light Rain,Koramangala,1
112147,Heavy Rain,BTM,1
112148,Clear,BTM,2
112149,Light Rain,Indiranagar,2
112150,Light Rain,Whitefield,5
112151,Heavy Rain,HSR,5
112152,Heavy Rain,Indiranagar,1
112153,Light Rain,Indiranagar,1
112154,Clear,HSR,4
112155,Light Rain,Indiranagar,1
112156,Heavy Rain,Indiranagar,4
112157,Storm,Whitefield,2
112158,Light Rain,Indiranagar,1
112159,Storm,BTM,3
112160,Storm,Indiranagar,5
112161,Heavy Rain,HSR,1
112162,Clear,BTM,5
112163,Clear,Koramangala,1
112164,Heavy Rain,Koramangala,1
112165,Clear,Koramangala,2
112166,Heavy Rain,Indiranagar,2
112167,Light Rain,Koramangala,4
112168,Clear,Whitefield,1
112169,Storm,BTM,3
112170,Light Rain,Whitefield,5
112171,Clear,Indiranagar,5
112172,Storm,Whitefield,3
112173,Clear,Whitefield,5
112174,Heavy Rain,Koramangala,5
112175,Heavy Rain,HSR,5
112176,Clear,HSR,4
112177,Light Rain,HSR,5
112178,Heavy Rain,Indiranagar,5
112179,Heavy Rain,Koramangala,4
112180,Heavy Rain,BTM,4
112181,Storm,HSR,2
112182,Light Rain,BTM,2
112183,Light Rain,HSR,5
112184,Storm,HSR,3
112185,Storm,Koramangala,2
112186,Storm,HSR,1
112187,Clear,Koramangala,3
112188,Clear,HSR,5
112189,Storm,HSR,4
112190,Heavy Rain,HSR,3
112191,Light Rain,BTM,1
112192,Clear,Indiranagar,4
112193,Heavy Rain,Koramangala,2
112194,Light Rain,Indiranagar,2
112195,Light Rain,Indiranagar,3
112196,Light Rain,BTM,1
112197,Clear,HSR,2
112198,Light Rain,HSR,1
112199,Heavy Rain,Whitefield,2
112200,Clear,HSR,3
112201,Clear,Koramangala,1
112202,Heavy Rain,BTM,3
112203,Heavy Rain,Indiranagar,4
112204,Light Rain,Indiranagar,1
112205,Storm,BTM,5
112206,Light Rain,HSR,2
112207,Storm,Whitefield,2
112208,Storm,Indiranagar,1
112209,Light Rain,BTM,1
112210,Heavy Rain,BTM,1
112211,Clear,Whitefield,5
112212,Heavy Rain,Koramangala,2
112213,Clear,BTM,5
112214,Heavy Rain,Whitefield,5
112215,Storm,Koramangala,1
112216,Clear,BTM,2
112217,Light Rain,Koramangala,4
112218,Heavy Rain,HSR,3
112219,Light Rain,Indiranagar,3
112220,Storm,Whitefield,2
112221,Light Rain,BTM,1
112222,Storm,Koramangala,3
112223,Heavy Rain,HSR,5
112224,Storm,BTM,2
112225,Clear,BTM,4
112226,Heavy Rain,HSR,4
112227,Heavy Rain,Indiranagar,5
112228,Storm,HSR,2
112229,Storm,BTM,5
112230,Heavy Rain,Whitefield,2
112231,Clear,Koramangala,3
112232,Heavy Rain,Indiranagar,1
112233,Light Rain,BTM,3
112234,Heavy Rain,Koramangala,3
112235,Clear,HSR,5
112236,Heavy Rain,Indiranagar,4
112237,Heavy Rain,BTM,3
112238,Storm,Whitefield,2
112239,Storm,HSR,2
112240,Heavy Rain,HSR,1
112241,Storm,Koramangala,2
112242,Clear,HSR,2
112243,Storm,BTM,2
112244,Light Rain,Indiranagar,4
112245,Storm,Indiranagar,5
112246,Heavy Rain,Koramangala,3
112247,Clear,BTM,2
112248,Heavy Rain,HSR,4
112249,Light Rain,BTM,4
112250,Heavy Rain,HSR,5
112251,Heavy Rain,Koramangala,1
112252,Clear,BTM,3
112253,Heavy Rain,HSR,5
112254,Clear,BTM,1
112255,Light Rain,Indiranagar,4
112256,Storm,HSR,4
112257,Storm,Koramangala,3
112258,Light Rain,HSR,2
112259,Storm,HSR,5
112260,Storm,Whitefield,4
112261,Light Rain,Koramangala,2
112262,Light Rain,HSR,5
112263,Clear,BTM,2
112264,Heavy Rain,BTM,4
112265,Heavy Rain,Whitefield,3
112266,Storm,Whitefield,4
112267,Heavy Rain,Whitefield,2
112268,Light Rain,HSR,3
112269,Clear,BTM,4
112270,Light Rain,Koramangala,4
112271,Clear,Indiranagar,3
112272,Light Rain,Koramangala,1
112273,Heavy Rain,HSR,1
112274,Clear,BTM,4
112275,Clear,Indiranagar,4
112276,Storm,HSR,4
112277,Light Rain,Indiranagar,3
112278,Storm,BTM,4
112279,Heavy Rain,HSR,5
112280,Storm,BTM,1
112281,Heavy Rain,Whitefield,1
112282,Clear,HSR,1
112283,Clear,BTM,2
112284,Heavy Rain,HSR,5
112285,Light Rain,Whitefield,3
112286,Storm,HSR,1
112287,Storm,BTM,2
112288,Heavy Rain,Koramangala,5
112289,Light Rain,Whitefield,4
112290,Storm,HSR,4
112291,Clear,Koramangala,2
112292,Heavy Rain,Whitefield,4
112293,Heavy Rain,BTM,1
112294,Storm,Indiranagar,3
112295,Light Rain,Whitefield,1
112296,Storm,Indiranagar,1
112297,Light Rain,Indiranagar,3
112298,Light Rain,Koramangala,4
112299,Clear,Koramangala,2
112300,Heavy Rain,BTM,4
112301,Storm,BTM,4
112302,Heavy Rain,Whitefield,2
112303,Storm,BTM,1
112304,Clear,Koramangala,1
112305,Light Rain,BTM,1
112306,Heavy Rain,HSR,1
112307,Heavy Rain,Indiranagar,5
112308,Heavy Rain,Whitefield,3
112309,Light Rain,Indiranagar,1
112310,Heavy Rain,HSR,1
112311,Clear,BTM,2
112312,Light Rain,BTM,1
112313,Light Rain,Whitefield,4
112314,Light Rain,Whitefield,3
112315,Clear,Whitefield,1
112316,Light Rain,Koramangala,2
112317,Heavy Rain,BTM,4
112318,Storm,Koramangala,4
112319,Storm,Koramangala,3
112320,Heavy Rain,Koramangala,4
112321,Storm,BTM,4
112322,Clear,Koramangala,2
112323,Clear,Koramangala,5
112324,Heavy Rain,BTM,1
112325,Heavy Rain,BTM,3
112326,Light Rain,Indiranagar,5
112327,Clear,HSR,4
112328,Storm,Koramangala,4
112329,Storm,HSR,3
112330,Light Rain,Indiranagar,3
112331,Clear,Whitefield,4
112332,Light Rain,HSR,5
112333,Heavy Rain,HSR,1
112334,Storm,Koramangala,2
112335,Light Rain,Whitefield,5
112336,Heavy Rain,Indiranagar,1
112337,Storm,BTM,5
112338,Light Rain,Whitefield,5
112339,Light Rain,Koramangala,1
112340,Light Rain,Indiranagar,2
112341,Light Rain,Koramangala,1
112342,Clear,HSR,2
112343,Clear,Whitefield,1
112344,Light Rain,HSR,1
112345,Clear,BTM,3
112346,Clear,Indiranagar,2
112347,Light Rain,Koramangala,2
112348,Clear,Whitefield,4
112349,Storm,HSR,4
112350,Clear,BTM,1
112351,Clear,BTM,1
112352,Light Rain,Koramangala,1
112353,Heavy Rain,HSR,4
112354,Storm,Koramangala,1
112355,Light Rain,Indiranagar,3
112356,Clear,BTM,4
112357,Heavy Rain,Koramangala,3
112358,Clear,BTM,2
112359,Clear,Koramangala,4
112360,Heavy Rain,HSR,5
112361,Clear,Whitefield,3
112362,Clear,Whitefield,5
112363,Heavy Rain,Koramangala,2
112364,Storm,HSR,4
112365,Light Rain,Whitefield,3
112366,Clear,Koramangala,4
112367,Light Rain,HSR,1
112368,Storm,Koramangala,5
112369,Clear,Indiranagar,3
112370,Light Rain,HSR,4
112371,Light Rain,Koramangala,1
112372,Clear,BTM,5
112373,Light Rain,HSR,5
112374,Heavy Rain,HSR,4
112375,Light Rain,BTM,5
112376,Heavy Rain,HSR,1
112377,Storm,HSR,3
112378,Storm,Koramangala,4
112379,Storm,Whitefield,3
112380,Light Rain,Whitefield,2
112381,Clear,Koramangala,1
112382,Storm,BTM,2
112383,Storm,HSR,3
112384,Clear,Whitefield,3
112385,Storm,Koramangala,2
112386,Storm,Indiranagar,2
112387,Light Rain,BTM,2
112388,Storm,Indiranagar,2
112389,Storm,Indiranagar,5
112390,Storm,Koramangala,3
112391,Clear,HSR,1
112392,Storm,Koramangala,2
112393,Heavy Rain,BTM,1
112394,Light Rain,BTM,4
112395,Heavy Rain,Whitefield,5
112396,Light Rain,HSR,1
112397,Clear,Whitefield,5
112398,Light Rain,Koramangala,5
112399,Storm,Whitefield,2
112400,Storm,Koramangala,4
112401,Clear,Koramangala,1
112402,Clear,Whitefield,2
112403,Storm,BTM,1
112404,Clear,HSR,4
112405,Clear,BTM,4
112406,Heavy Rain,Indiranagar,4
112407,Heavy Rain,Koramangala,5
112408,Clear,Whitefield,3
112409,Clear,HSR,4
112410,Storm,HSR,1
112411,Light Rain,Indiranagar,3
112412,Light Rain,BTM,1
112413,Clear,BTM,5
112414,Light Rain,Koramangala,4
112415,Clear,Indiranagar,5
112416,Light Rain,HSR,2
112417,Light Rain,BTM,5
112418,Clear,HSR,3
112419,Storm,Koramangala,2
112420,Heavy Rain,Koramangala,4
112421,Clear,Indiranagar,2
112422,Heavy Rain,Indiranagar,4
112423,Heavy Rain,Whitefield,2
112424,Clear,Indiranagar,4
112425,Heavy Rain,BTM,1
112426,Storm,Indiranagar,2
112427,Light Rain,BTM,2
112428,Clear,HSR,5
112429,Storm,Whitefield,1
112430,Clear,Whitefield,2
112431,Storm,Koramangala,3
112432,Heavy Rain,BTM,1
112433,Light Rain,BTM,3
112434,Storm,Whitefield,3
112435,Heavy Rain,BTM,3
112436,Clear,Indiranagar,1
112437,Storm,Koramangala,1
112438,Clear,Indiranagar,5
112439,Clear,HSR,3
112440,Heavy Rain,Indiranagar,4
112441,Clear,BTM,5
112442,Heavy Rain,Koramangala,3
112443,Storm,Koramangala,1
112444,Storm,HSR,1
112445,Storm,BTM,4
112446,Heavy Rain,Koramangala,5
112447,Storm,HSR,1
112448,Storm,Indiranagar,4
112449,Clear,Indiranagar,3
112450,Light Rain,BTM,4
112451,Light Rain,BTM,2
112452,Storm,HSR,5
112453,Light Rain,HSR,3
112454,Storm,Whitefield,2
112455,Heavy Rain,HSR,5
112456,Heavy Rain,Indiranagar,2
112457,Storm,HSR,3
112458,Light Rain,BTM,3
112459,Clear,HSR,2
112460,Clear,Indiranagar,4
112461,Light Rain,Whitefield,4
112462,Light Rain,BTM,4
112463,Storm,Koramangala,2
112464,Light Rain,HSR,5
112465,Clear,Koramangala,1
112466,Heavy Rain,Whitefield,3
112467,Heavy Rain,BTM,3
112468,Light Rain,HSR,5
112469,Clear,Whitefield,3
112470,Heavy Rain,BTM,1
112471,Clear,Whitefield,1
112472,Clear,Indiranagar,2
112473,Heavy Rain,Indiranagar,1
112474,Clear,HSR,2
112475,Heavy Rain,Indiranagar,2
112476,Storm,HSR,4
112477,Heavy Rain,Koramangala,2
112478,Clear,HSR,3
112479,Light Rain,Indiranagar,5
112480,Storm,HSR,1
112481,Clear,Whitefield,2
112482,Storm,Koramangala,1
112483,Heavy Rain,HSR,5
112484,Heavy Rain,Whitefield,5
112485,Storm,Indiranagar,5
112486,Storm,Indiranagar,4
112487,Clear,BTM,5
112488,Heavy Rain,Koramangala,3
112489,Light Rain,Whitefield,5
112490,Clear,HSR,4
112491,Heavy Rain,Koramangala,4
112492,Light Rain,BTM,5
112493,Storm,Indiranagar,2
112494,Storm,BTM,5
112495,Clear,BTM,4
112496,Heavy Rain,Koramangala,4
112497,Light Rain,BTM,4
112498,Light Rain,Indiranagar,1
112499,Heavy Rain,Koramangala,5
112500,Storm,Whitefield,2
112501,Heavy Rain,Indiranagar,3
112502,Storm,Koramangala,1
112503,Heavy Rain,BTM,3
112504,Heavy Rain,Whitefield,2
112505,Clear,Koramangala,4
112506,Storm,Whitefield,1
112507,Heavy Rain,Indiranagar,5
112508,Heavy Rain,Indiranagar,1
112509,Heavy Rain,BTM,4
112510,Clear,Indiranagar,1
112511,Storm,Whitefield,5
112512,Light Rain,Indiranagar,2
112513,Heavy Rain,Koramangala,1
112514,Light Rain,Koramangala,2
112515,Light Rain,HSR,2
112516,Heavy Rain,HSR,5
112517,Heavy Rain,Koramangala,3
112518,Heavy Rain,Koramangala,3
112519,Light Rain,HSR,4
112520,Light Rain,BTM,4
112521,Light Rain,BTM,2
112522,Heavy Rain,Koramangala,5
112523,Light Rain,Koramangala,3
112524,Storm,BTM,3
112525,Clear,HSR,5
112526,Storm,BTM,2
112527,Light Rain,Whitefield,1
112528,Clear,Koramangala,1
112529,Heavy Rain,Koramangala,3
112530,Storm,HSR,1
112531,Clear,Whitefield,4
112532,Light Rain,Koramangala,3
112533,Storm,BTM,4
112534,Clear,Koramangala,4
112535,Heavy Rain,Koramangala,5
112536,Heavy Rain,HSR,2
112537,Light Rain,Indiranagar,5
112538,Heavy Rain,Whitefield,4
112539,Storm,BTM,3
112540,Light Rain,HSR,4
112541,Clear,BTM,4
112542,Storm,Whitefield,5
112543,Clear,Indiranagar,2
112544,Storm,BTM,4
112545,Heavy Rain,HSR,2
112546,Heavy Rain,HSR,2
112547,Clear,HSR,5
112548,Clear,HSR,4
112549,Storm,Whitefield,4
112550,Light Rain,HSR,1
112551,Heavy Rain,HSR,1
112552,Heavy Rain,Koramangala,1
112553,Heavy Rain,Whitefield,1
112554,Heavy Rain,Whitefield,1
112555,Heavy Rain,Whitefield,1
112556,Heavy Rain,Whitefield,4
112557,Heavy Rain,Koramangala,1
112558,Storm,BTM,4
112559,Clear,BTM,4
112560,Heavy Rain,Whitefield,5
112561,Clear,BTM,5
112562,Light Rain,HSR,5
112563,Clear,Koramangala,2
112564,Storm,HSR,3
112565,Clear,Whitefield,5
112566,Heavy Rain,Whitefield,2
112567,Storm,Koramangala,4
112568,Clear,HSR,3
112569,Light Rain,Whitefield,3
112570,Storm,HSR,2
112571,Heavy Rain,Koramangala,3
112572,Heavy Rain,Indiranagar,5
112573,Light Rain,Indiranagar,5
112574,Light Rain,HSR,5
112575,Clear,Koramangala,3
112576,Light Rain,Indiranagar,2
112577,Storm,HSR,3
112578,Light Rain,BTM,2
112579,Clear,HSR,4
112580,Light Rain,HSR,4
112581,Light Rain,Koramangala,3
112582,Clear,Indiranagar,3
112583,Heavy Rain,Indiranagar,4
112584,Heavy Rain,Koramangala,3
112585,Storm,BTM,3
112586,Clear,BTM,5
112587,Clear,HSR,5
112588,Light Rain,HSR,1
112589,Light Rain,HSR,4
112590,Heavy Rain,Indiranagar,2
112591,Heavy Rain,Whitefield,2
112592,Storm,Koramangala,3
112593,Clear,HSR,5
112594,Light Rain,BTM,2
112595,Storm,Koramangala,1
112596,Storm,Koramangala,4
112597,Storm,Whitefield,4
112598,Heavy Rain,HSR,5
112599,Heavy Rain,HSR,5
112600,Heavy Rain,BTM,1
112601,Storm,Indiranagar,1
112602,Clear,Koramangala,1
112603,Clear,BTM,3
112604,Light Rain,Whitefield,4
112605,Light Rain,BTM,2
112606,Storm,Koramangala,2
112607,Clear,BTM,4
112608,Light Rain,Whitefield,1
112609,Light Rain,Koramangala,4
112610,Storm,Indiranagar,1
112611,Storm,Whitefield,1
112612,Storm,Indiranagar,3
112613,Clear,Koramangala,1
112614,Clear,Whitefield,4
112615,Light Rain,Koramangala,4
112616,Clear,Indiranagar,5
112617,Clear,Indiranagar,1
112618,Clear,HSR,1
112619,Storm,Whitefield,4
112620,Clear,HSR,4
112621,Heavy Rain,Koramangala,3
112622,Storm,BTM,4
112623,Heavy Rain,Whitefield,5
112624,Clear,BTM,3
112625,Clear,Indiranagar,5
112626,Clear,Koramangala,4
112627,Heavy Rain,BTM,3
112628,Clear,Indiranagar,2
112629,Light Rain,BTM,5
112630,Storm,Indiranagar,5
112631,Storm,Indiranagar,5
112632,Storm,Whitefield,3
112633,Clear,Indiranagar,2
112634,Light Rain,Koramangala,1
112635,Storm,HSR,1
112636,Light Rain,Whitefield,2
112637,Light Rain,Whitefield,1
112638,Clear,Indiranagar,2
112639,Storm,Koramangala,4
112640,Light Rain,Whitefield,3
112641,Light Rain,Whitefield,2
112642,Storm,BTM,3
112643,Heavy Rain,Koramangala,4
112644,Clear,Koramangala,5
112645,Storm,Koramangala,3
112646,Clear,Koramangala,3
112647,Storm,BTM,1
112648,Light Rain,HSR,2
112649,Light Rain,HSR,4
112650,Light Rain,Indiranagar,2
112651,Storm,Koramangala,5
112652,Heavy Rain,HSR,5
112653,Light Rain,Koramangala,3
112654,Heavy Rain,Whitefield,4
112655,Storm,Koramangala,3
112656,Storm,HSR,5
112657,Heavy Rain,Whitefield,4
112658,Clear,BTM,5
112659,Heavy Rain,Koramangala,1
112660,Light Rain,Indiranagar,1
112661,Light Rain,Whitefield,5
112662,Clear,Indiranagar,2
112663,Heavy Rain,Whitefield,3
112664,Clear,HSR,1
112665,Light Rain,Whitefield,4
112666,Storm,Koramangala,4
112667,Light Rain,Whitefield,5
112668,Heavy Rain,HSR,3
112669,Clear,HSR,5
112670,Clear,Indiranagar,3
112671,Clear,Whitefield,3
112672,Clear,Indiranagar,4
112673,Storm,HSR,3
112674,Light Rain,HSR,4
112675,Storm,Indiranagar,1
112676,Light Rain,Indiranagar,3
112677,Storm,BTM,5
112678,Heavy Rain,Indiranagar,3
112679,Clear,Whitefield,5
112680,Clear,HSR,5
112681,Light Rain,Koramangala,5
112682,Heavy Rain,Koramangala,5
112683,Clear,BTM,2
112684,Heavy Rain,Whitefield,3
112685,Storm,HSR,1
112686,Storm,BTM,1
112687,Clear,BTM,4
112688,Storm,BTM,2
112689,Heavy Rain,HSR,3
112690,Heavy Rain,HSR,1
112691,Clear,Indiranagar,5
112692,Heavy Rain,HSR,4
112693,Heavy Rain,Koramangala,5
112694,Storm,Koramangala,3
112695,Heavy Rain,Koramangala,2
112696,Storm,Whitefield,4
112697,Light Rain,Koramangala,1
112698,Light Rain,BTM,2
112699,Light Rain,HSR,3
112700,Clear,Whitefield,4
112701,Storm,HSR,4
112702,Clear,BTM,2
112703,Light Rain,HSR,1
112704,Clear,Koramangala,5
112705,Light Rain,Indiranagar,5
112706,Clear,HSR,4
112707,Heavy Rain,BTM,5
112708,Light Rain,Whitefield,4
112709,Heavy Rain,Whitefield,3
112710,Light Rain,Koramangala,3
112711,Light Rain,Indiranagar,1
112712,Storm,Whitefield,2
112713,Clear,Koramangala,5
112714,Light Rain,Whitefield,3
112715,Heavy Rain,Koramangala,2
112716,Light Rain,BTM,4
112717,Light Rain,Whitefield,5
112718,Heavy Rain,Whitefield,2
112719,Clear,HSR,1
112720,Clear,Whitefield,3
112721,Clear,Koramangala,3
112722,Storm,Koramangala,5
112723,Clear,Indiranagar,4
112724,Storm,Indiranagar,1
112725,Heavy Rain,Koramangala,5
112726,Clear,Whitefield,1
112727,Clear,Koramangala,1
112728,Clear,HSR,2
112729,Clear,Indiranagar,4
112730,Clear,Indiranagar,5
112731,Heavy Rain,Whitefield,1
112732,Clear,HSR,3
112733,Clear,BTM,2
112734,Storm,HSR,1
112735,Clear,Indiranagar,3
112736,Heavy Rain,Indiranagar,4
112737,Clear,Indiranagar,4
112738,Storm,Indiranagar,1
112739,Heavy Rain,Koramangala,5
112740,Light Rain,Koramangala,3
112741,Storm,Indiranagar,5
112742,Heavy Rain,Indiranagar,3
112743,Light Rain,Whitefield,3
112744,Clear,HSR,2
112745,Heavy Rain,Koramangala,1
112746,Clear,HSR,1
112747,Heavy Rain,Indiranagar,3
112748,Heavy Rain,Indiranagar,3
112749,Light Rain,Koramangala,3
112750,Clear,BTM,4
112751,Storm,BTM,4
112752,Heavy Rain,Indiranagar,3
112753,Storm,Whitefield,3
112754,Heavy Rain,BTM,1
112755,Heavy Rain,HSR,1
112756,Heavy Rain,BTM,3
112757,Storm,Whitefield,4
112758,Light Rain,BTM,2
112759,Clear,HSR,4
112760,Clear,Koramangala,2
112761,Heavy Rain,BTM,3
112762,Storm,Indiranagar,1
112763,Clear,HSR,1
112764,Heavy Rain,Koramangala,1
112765,Light Rain,BTM,5
112766,Heavy Rain,Indiranagar,3
112767,Heavy Rain,Whitefield,1
112768,Light Rain,Koramangala,2
112769,Storm,Whitefield,2
112770,Clear,Whitefield,4
112771,Storm,Indiranagar,4
112772,Heavy Rain,HSR,5
112773,Clear,BTM,2
112774,Storm,Koramangala,2
112775,Storm,BTM,3
112776,Light Rain,HSR,2
112777,Heavy Rain,Whitefield,5
112778,Clear,Koramangala,4
112779,Light Rain,HSR,5
112780,Heavy Rain,Whitefield,5
112781,Light Rain,Whitefield,2
112782,Light Rain,HSR,3
112783,Heavy Rain,Indiranagar,1
112784,Storm,Indiranagar,2
112785,Light Rain,Indiranagar,4
112786,Heavy Rain,Whitefield,3
112787,Light Rain,Indiranagar,1
112788,Light Rain,BTM,5
112789,Storm,Koramangala,2
112790,Heavy Rain,Koramangala,1
112791,Clear,Whitefield,3
112792,Heavy Rain,HSR,5
112793,Storm,BTM,4
112794,Storm,Koramangala,5
112795,Heavy Rain,HSR,4
112796,Storm,Koramangala,5
112797,Clear,Koramangala,3
112798,Clear,Whitefield,3
112799,Clear,Indiranagar,2
112800,Storm,Indiranagar,3
112801,Clear,Koramangala,5
112802,Clear,Indiranagar,4
112803,Light Rain,HSR,1
112804,Light Rain,HSR,5
112805,Storm,BTM,2
112806,Storm,Whitefield,3
112807,Storm,HSR,5
112808,Clear,Whitefield,1
112809,Clear,HSR,1
112810,Clear,Koramangala,5
112811,Storm,Indiranagar,3
112812,Storm,Whitefield,1
112813,Heavy Rain,Indiranagar,2
112814,Clear,Whitefield,1
112815,Light Rain,Whitefield,3
112816,Storm,Whitefield,2
112817,Heavy Rain,HSR,4
112818,Heavy Rain,Indiranagar,5
112819,Clear,Koramangala,5
112820,Heavy Rain,HSR,2
112821,Clear,Indiranagar,3
112822,Clear,Whitefield,1
112823,Storm,Indiranagar,5
112824,Heavy Rain,HSR,4
112825,Storm,Koramangala,1
112826,Storm,Koramangala,3
112827,Light Rain,Whitefield,3
112828,Light Rain,Indiranagar,1
112829,Heavy Rain,BTM,1
112830,Heavy Rain,BTM,2
112831,Clear,BTM,3
112832,Light Rain,Indiranagar,1
112833,Heavy Rain,Koramangala,5
112834,Clear,HSR,1
112835,Heavy Rain,BTM,1
112836,Clear,BTM,5
112837,Clear,BTM,5
112838,Light Rain,Koramangala,4
112839,Light Rain,HSR,1
112840,Clear,Indiranagar,2
112841,Light Rain,BTM,2
112842,Light Rain,Whitefield,2
112843,Clear,Whitefield,5
112844,Light Rain,Koramangala,3
112845,Clear,Koramangala,5
112846,Storm,BTM,5
112847,Clear,Indiranagar,2
112848,Heavy Rain,HSR,4
112849,Light Rain,Koramangala,3
112850,Heavy Rain,Indiranagar,3
112851,Light Rain,BTM,5
112852,Clear,Koramangala,3
112853,Storm,Koramangala,2
112854,Heavy Rain,Koramangala,4
112855,Storm,HSR,1
112856,Clear,HSR,2
112857,Storm,Indiranagar,1
112858,Clear,HSR,1
112859,Heavy Rain,Indiranagar,2
112860,Light Rain,Whitefield,2
112861,Heavy Rain,BTM,4
112862,Light Rain,HSR,2
112863,Storm,Indiranagar,2
112864,Light Rain,BTM,2
112865,Storm,Indiranagar,3
112866,Clear,Indiranagar,2
112867,Clear,Indiranagar,3
